call_date,membership_id,total_cost,csrd_yyyymm,csrd_yyyy,csrd_mth,csrd_yyyywk,csrd_wk
2014-07-09 12:49:07,59718,53.0,201407,2014,7,20143,3
2014-11-07 23:58:24,59718,53.0,201411,2014,11,20145,5
2015-06-14 18:51:33,59718,53.0,201506,2015,6,20150,0
2019-01-21 13:33:41,59785,0.0,201901,2019,1,20191,1
2019-01-22 10:12:00,59785,34.0,201901,2019,1,20192,2
2016-08-15 15:04:49,59785,45.0,201608,2016,8,20161,1
2015-03-24 08:24:38,59785,39.0,201503,2015,3,20152,2
2016-09-27 17:02:58,59785,53.0,201609,2016,9,20162,2
2017-03-18 16:13:22,59785,53.0,201703,2017,3,20176,6
2014-11-17 16:20:35,59785,33.0,201411,2014,11,20141,1
2015-01-24 20:03:32,59785,28.0,201501,2015,1,20156,6
2015-02-02 19:06:27,59785,30.0,201502,2015,2,20151,1
2015-04-15 19:37:43,59785,37.0,201504,2015,4,20153,3
2015-05-25 15:14:59,59785,77.0,201505,2015,5,20151,1
2015-11-01 09:25:42,59785,53.0,201511,2015,11,20150,0
2016-04-15 17:13:45,59785,53.0,201604,2016,4,20165,5
2016-03-20 13:33:31,59785,53.0,201603,2016,3,20160,0
2016-07-06 16:03:12,59785,53.0,201607,2016,7,20163,3
2015-02-27 20:23:23,59785,53.0,201502,2015,2,20155,5
2015-03-03 11:15:21,59785,53.0,201503,2015,3,20152,2
2017-03-07 09:55:47,59807,53.0,201703,2017,3,20172,2
2015-04-08 15:45:33,59807,53.0,201504,2015,4,20153,3
2015-06-02 11:40:24,59807,53.0,201506,2015,6,20152,2
2015-08-03 09:21:56,59807,53.0,201508,2015,8,20151,1
2017-04-03 08:42:56,59825,55.0,201704,2017,4,20171,1
2017-01-09 11:15:50,59825,55.0,201701,2017,1,20171,1
2014-10-15 08:25:09,59825,62.0,201410,2014,10,20143,3
2016-09-24 12:35:17,59825,53.0,201609,2016,9,20166,6
2014-10-17 20:02:42,59877,68.0,201410,2014,10,20145,5
2015-08-20 20:53:11,59877,53.0,201508,2015,8,20154,4
2016-02-28 14:16:58,59929,53.0,201602,2016,2,20160,0
2018-12-04 10:21:33,59929,58.85,201812,2018,12,20182,2
2015-11-09 13:39:44,59940,31.0,201511,2015,11,20151,1
2016-05-22 08:03:38,59940,28.0,201605,2016,5,20160,0
2016-04-12 14:43:00,59945,53.0,201604,2016,4,20162,2
2016-02-27 12:31:08,59945,193.0,201602,2016,2,20166,6
2015-08-09 12:03:08,59945,53.0,201508,2015,8,20150,0
2016-08-31 16:33:34,59980,61.0,201608,2016,8,20163,3
2015-01-29 10:06:23,59980,53.0,201501,2015,1,20154,4
2015-10-26 09:39:02,59980,53.0,201510,2015,10,20151,1
2019-10-01 11:08:47,59980,58.85,201910,2019,10,20192,2
2016-07-29 18:14:02,59980,53.0,201607,2016,7,20165,5
2016-11-03 10:31:53,59980,53.0,201611,2016,11,20164,4
2014-11-20 09:51:15,59980,53.0,201411,2014,11,20144,4
2015-01-07 07:50:32,59980,53.0,201501,2015,1,20153,3
2016-09-11 18:35:31,59980,53.0,201609,2016,9,20160,0
2015-10-15 14:24:36,59980,53.0,201510,2015,10,20154,4
2015-10-25 19:00:24,59980,53.0,201510,2015,10,20150,0
2015-12-22 09:37:11,59980,53.0,201512,2015,12,20152,2
2015-11-11 13:59:28,59980,53.0,201511,2015,11,20153,3
2016-04-13 19:35:49,59980,53.0,201604,2016,4,20163,3
2014-10-30 11:19:06,60012,29.0,201410,2014,10,20144,4
2014-12-26 07:36:47,60012,53.0,201412,2014,12,20145,5
2015-11-13 15:12:36,60012,30.0,201511,2015,11,20155,5
2015-04-18 07:54:26,60012,30.0,201504,2015,4,20156,6
2014-06-17 11:54:11,60012,53.0,201406,2014,6,20142,2
2015-04-21 11:43:40,60012,117.0,201504,2015,4,20152,2
2018-10-08 09:51:03,60012,58.85,201810,2018,10,20181,1
2014-08-11 18:29:51,60012,137.0,201408,2014,8,20141,1
2014-09-26 21:57:30,60012,53.0,201409,2014,9,20145,5
2014-07-06 14:02:09,60012,53.0,201407,2014,7,20140,0
2015-03-12 10:21:37,60012,30.0,201503,2015,3,20154,4
2015-10-23 10:22:39,60031,53.0,201510,2015,10,20155,5
2019-08-02 07:24:26,60071,33.0,201908,2019,8,20195,5
2015-06-04 08:48:38,60071,30.0,201506,2015,6,20154,4
2016-02-01 12:18:07,60071,53.0,201602,2016,2,20161,1
2019-04-12 19:12:45,60071,45.0,201904,2019,4,20195,5
2015-07-08 17:41:30,60148,27.0,201507,2015,7,20153,3
2014-08-02 12:05:33,60148,27.0,201408,2014,8,20146,6
2018-09-17 17:21:26,60173,58.85,201809,2018,9,20181,1
2014-07-19 20:22:35,60173,69.0,201407,2014,7,20146,6
2014-10-14 22:37:45,60173,53.0,201410,2014,10,20142,2
2016-03-27 15:41:22,60173,53.0,201603,2016,3,20160,0
2015-04-20 20:45:24,60173,53.0,201504,2015,4,20151,1
2015-05-12 21:13:19,60173,53.0,201505,2015,5,20152,2
2017-02-23 15:09:11,60193,64.0,201702,2017,2,20174,4
2016-10-05 10:45:29,60193,53.0,201610,2016,10,20163,3
2017-03-07 19:04:14,60193,53.0,201703,2017,3,20172,2
2019-06-14 09:11:31,60207,31.5,201906,2019,6,20195,5
2015-03-06 14:32:17,60222,30.0,201503,2015,3,20155,5
2016-10-21 15:05:34,60250,30.0,201610,2016,10,20165,5
2015-01-08 14:51:37,60250,53.0,201501,2015,1,20154,4
2017-01-26 11:09:56,60250,53.0,201701,2017,1,20174,4
2016-07-26 08:31:55,60252,53.0,201607,2016,7,20162,2
2015-03-06 09:52:08,60252,53.0,201503,2015,3,20155,5
2015-04-04 13:51:05,60252,53.0,201504,2015,4,20156,6
2015-08-15 13:27:35,60252,53.0,201508,2015,8,20156,6
2015-12-14 09:20:20,60252,68.0,201512,2015,12,20151,1
2016-06-29 18:40:48,60252,68.0,201606,2016,6,20163,3
2016-09-01 17:15:45,60252,53.0,201609,2016,9,20164,4
2016-08-24 14:38:15,60252,71.0,201608,2016,8,20163,3
2015-02-03 07:22:05,60266,53.0,201502,2015,2,20152,2
2015-01-09 12:34:03,60266,53.0,201501,2015,1,20155,5
2015-01-08 15:12:27,60266,53.0,201501,2015,1,20154,4
2019-03-04 17:23:13,60268,58.85,201903,2019,3,20191,1
2016-07-12 10:18:12,60268,53.0,201607,2016,7,20162,2
2016-05-11 09:26:32,60268,53.0,201605,2016,5,20163,3
2017-02-26 10:38:52,60268,53.0,201702,2017,2,20170,0
2018-11-20 10:45:49,60268,58.85,201811,2018,11,20182,2
2016-06-26 16:17:36,60268,53.0,201606,2016,6,20160,0
2019-05-10 14:55:02,60277,58.85,201905,2019,5,20195,5
2017-03-02 16:47:19,60277,53.0,201703,2017,3,20174,4
2016-11-30 07:45:48,60305,35.0,201611,2016,11,20163,3
2018-08-30 08:41:44,60314,58.85,201808,2018,8,20184,4
2016-02-20 07:08:54,60314,53.0,201602,2016,2,20166,6
2016-01-22 09:44:24,60314,53.0,201601,2016,1,20165,5
2017-01-14 08:06:23,60314,53.0,201701,2017,1,20176,6
2018-08-29 17:24:06,60314,58.85,201808,2018,8,20183,3
2019-08-19 08:30:29,60314,139.85,201908,2019,8,20191,1
2019-06-01 05:42:17,60314,0.0,201906,2019,6,20196,6
2019-06-20 10:50:08,60314,103.85,201906,2019,6,20194,4
2019-06-19 19:35:00,60314,29.43,201906,2019,6,20193,3
2019-03-20 11:10:53,60314,91.85,201903,2019,3,20193,3
2018-12-24 10:50:09,60314,29.43,201812,2018,12,20181,1
2016-04-19 20:34:20,60314,27.0,201604,2016,4,20162,2
2016-08-26 11:45:11,60314,27.0,201608,2016,8,20165,5
2018-09-25 19:27:48,60314,32.5,201809,2018,9,20182,2
2019-04-25 20:33:55,60323,58.85,201904,2019,4,20194,4
2019-04-24 15:27:39,60323,58.85,201904,2019,4,20193,3
2018-10-14 15:34:24,60323,58.85,201810,2018,10,20180,0
2017-02-28 17:35:06,60323,53.0,201702,2017,2,20172,2
2017-03-07 18:34:07,60323,53.0,201703,2017,3,20172,2
2018-09-08 14:00:52,60323,58.85,201809,2018,9,20186,6
2016-10-01 12:47:19,60323,32.0,201610,2016,10,20166,6
2015-12-30 12:14:30,60323,53.0,201512,2015,12,20153,3
2016-02-07 21:51:59,60323,53.0,201602,2016,2,20160,0
2019-07-06 15:52:38,60329,33.5,201907,2019,7,20196,6
2016-12-10 09:37:00,60343,53.0,201612,2016,12,20166,6
2017-03-05 10:49:16,60352,29.0,201703,2017,3,20170,0
2016-07-12 08:30:25,60352,53.0,201607,2016,7,20162,2
2016-07-14 10:10:55,60352,53.0,201607,2016,7,20164,4
2015-03-08 10:04:19,60352,53.0,201503,2015,3,20150,0
2017-03-20 08:45:23,60352,14.5,201703,2017,3,20171,1
2016-11-27 09:12:19,60352,29.0,201611,2016,11,20160,0
2016-01-15 10:45:47,60352,26.0,201601,2016,1,20165,5
2017-01-20 10:03:35,60352,28.0,201701,2017,1,20175,5
2015-07-09 08:51:05,60352,53.0,201507,2015,7,20154,4
2016-03-08 14:40:36,60356,193.0,201603,2016,3,20162,2
2016-02-10 19:23:14,60369,58.0,201602,2016,2,20163,3
2018-10-19 11:11:20,60410,58.85,201810,2018,10,20185,5
2019-10-15 09:29:38,60410,33.0,201910,2019,10,20192,2
2017-03-19 12:46:58,60410,63.5,201703,2017,3,20170,0
2014-08-24 14:11:52,60410,165.0,201408,2014,8,20140,0
2018-09-27 13:23:41,60410,33.0,201809,2018,9,20184,4
2015-02-20 08:52:22,60410,53.0,201502,2015,2,20155,5
2015-03-06 09:02:33,60410,53.0,201503,2015,3,20155,5
2016-01-06 09:57:16,60410,53.0,201601,2016,1,20163,3
2015-04-24 19:52:21,60410,53.0,201504,2015,4,20155,5
2015-05-05 12:37:17,60410,29.0,201505,2015,5,20152,2
2017-02-15 08:02:32,60410,30.5,201702,2017,2,20173,3
2019-10-10 12:13:49,60444,32.5,201910,2019,10,20194,4
2019-10-05 15:02:58,60444,32.5,201910,2019,10,20196,6
2015-07-17 15:31:04,60470,58.0,201507,2015,7,20155,5
2015-06-18 08:55:55,60470,53.0,201506,2015,6,20154,4
2016-03-13 10:22:42,60470,53.0,201603,2016,3,20160,0
2016-04-23 11:22:49,60470,53.0,201604,2016,4,20166,6
2016-12-29 12:47:53,60470,53.0,201612,2016,12,20164,4
2016-02-29 16:18:04,60472,193.0,201602,2016,2,20161,1
2018-12-13 13:23:13,60472,58.85,201812,2018,12,20184,4
2018-12-22 19:06:33,60472,58.85,201812,2018,12,20186,6
2014-09-22 16:15:58,60472,53.0,201409,2014,9,20141,1
2016-08-07 15:20:22,60472,53.0,201608,2016,8,20160,0
2016-12-03 16:02:24,60472,53.0,201612,2016,12,20166,6
2014-08-23 11:09:14,62652,53.0,201408,2014,8,20146,6
2014-08-17 19:52:24,66772,43.0,201408,2014,8,20140,0
2014-09-21 15:36:36,66772,0.0,201409,2014,9,20140,0
2014-07-28 17:01:47,66772,30.0,201407,2014,7,20141,1
2016-04-17 18:18:37,67384,58.0,201604,2016,4,20160,0
2015-01-18 10:12:45,67384,58.0,201501,2015,1,20150,0
2015-03-21 10:28:00,67384,73.0,201503,2015,3,20156,6
2019-08-07 13:36:37,69615,32.5,201908,2019,8,20193,3
2018-10-04 14:03:21,69615,31.5,201810,2018,10,20184,4
2018-11-29 09:51:56,69615,58.85,201811,2018,11,20184,4
2014-06-24 16:50:48,69615,28.0,201406,2014,6,20142,2
2015-04-06 08:35:23,69615,28.0,201504,2015,4,20151,1
2018-12-27 13:45:00,70068,58.85,201812,2018,12,20184,4
2015-04-02 19:04:34,70068,30.0,201504,2015,4,20154,4
2016-10-26 09:22:17,70068,53.0,201610,2016,10,20163,3
2014-09-02 05:15:18,70667,31.0,201409,2014,9,20142,2
2018-10-20 12:36:50,78226,32.5,201810,2018,10,20186,6
2014-06-04 12:57:23,79456,118.0,201406,2014,6,20143,3
2015-08-03 20:20:22,80014,30.0,201508,2015,8,20151,1
2016-09-09 12:53:00,80014,53.0,201609,2016,9,20165,5
2014-06-03 14:58:22,80071,73.0,201406,2014,6,20142,2
2015-08-13 15:58:23,80071,53.0,201508,2015,8,20154,4
2018-12-21 09:46:04,80074,32.0,201812,2018,12,20185,5
2015-03-05 16:06:55,80074,53.0,201503,2015,3,20154,4
2016-05-29 17:55:44,80074,35.0,201605,2016,5,20160,0
2017-02-05 14:02:26,80074,37.5,201702,2017,2,20170,0
2017-02-06 16:06:19,80074,0.0,201702,2017,2,20171,1
2017-03-22 13:02:08,80074,53.0,201703,2017,3,20173,3
2018-11-18 11:00:47,80086,36.5,201811,2018,11,20180,0
2018-09-05 14:47:29,80086,35.5,201809,2018,9,20183,3
2015-09-30 09:27:11,80190,53.0,201509,2015,9,20153,3
2015-10-13 08:49:21,80190,53.0,201510,2015,10,20152,2
2015-11-15 15:39:35,80190,53.0,201511,2015,11,20150,0
2017-03-21 08:35:03,80248,53.0,201703,2017,3,20172,2
2016-01-21 23:41:33,80248,53.0,201601,2016,1,20164,4
2017-03-18 14:36:34,80269,53.0,201703,2017,3,20176,6
2016-12-06 08:09:42,80269,53.0,201612,2016,12,20162,2
2015-10-20 13:26:23,80269,30.0,201510,2015,10,20152,2
2016-08-10 15:25:55,80269,56.0,201608,2016,8,20163,3
2016-07-24 12:28:11,80269,53.0,201607,2016,7,20160,0
2018-09-27 10:17:19,80269,16.5,201809,2018,9,20184,4
2018-09-11 13:07:42,80275,32.5,201809,2018,9,20182,2
2017-03-06 14:52:14,80275,53.0,201703,2017,3,20171,1
2017-03-29 15:32:21,80275,53.0,201703,2017,3,20173,3
2015-09-11 08:56:28,80275,30.0,201509,2015,9,20155,5
2017-02-12 11:08:30,80434,53.0,201702,2017,2,20170,0
2015-12-20 10:22:43,80448,53.0,201512,2015,12,20150,0
2017-04-24 08:07:48,80510,53.0,201704,2017,4,20171,1
2018-11-24 07:48:41,80556,32.0,201811,2018,11,20186,6
2018-11-27 09:32:03,80556,32.0,201811,2018,11,20182,2
2015-04-02 08:29:11,80556,53.0,201504,2015,4,20154,4
2019-10-08 15:26:21,80593,36.5,201910,2019,10,20192,2
2015-01-30 14:37:52,80593,33.0,201501,2015,1,20155,5
2015-05-14 13:20:31,80593,33.0,201505,2015,5,20154,4
2018-12-12 12:22:35,80593,30.5,201812,2018,12,20183,3
2015-02-06 08:44:55,80618,53.0,201502,2015,2,20155,5
2016-03-02 09:08:02,80618,53.0,201603,2016,3,20163,3
2016-05-11 09:13:44,80618,28.0,201605,2016,5,20163,3
2015-02-04 14:27:35,80623,53.0,201502,2015,2,20153,3
2017-04-02 16:21:24,80648,32.5,201704,2017,4,20170,0
2017-01-10 12:06:09,80681,32.5,201701,2017,1,20172,2
2017-01-11 16:57:21,80749,53.0,201701,2017,1,20173,3
2015-04-04 14:04:36,80749,85.0,201504,2015,4,20156,6
2019-01-12 12:11:30,80774,58.85,201901,2019,1,20196,6
2019-03-19 16:37:19,80786,32.0,201903,2019,3,20192,2
2019-06-07 13:54:00,80786,29.43,201906,2019,6,20195,5
2019-06-07 16:05:31,80786,0.0,201906,2019,6,20195,5
2016-04-05 13:08:21,80786,128.0,201604,2016,4,20162,2
2016-04-19 08:12:47,80786,180.0,201604,2016,4,20162,2
2018-10-25 15:18:34,80786,58.85,201810,2018,10,20184,4
2016-12-30 11:13:24,80786,53.0,201612,2016,12,20165,5
2017-02-07 11:52:43,80786,53.0,201702,2017,2,20172,2
2018-10-25 14:20:03,80786,14.5,201810,2018,10,20184,4
2015-03-25 13:03:12,80786,53.0,201503,2015,3,20153,3
2015-04-02 19:42:20,80786,53.0,201504,2015,4,20154,4
2015-05-24 14:16:07,80786,53.0,201505,2015,5,20150,0
2015-09-21 12:17:23,80786,53.0,201509,2015,9,20151,1
2015-12-11 10:29:20,80786,35.0,201512,2015,12,20155,5
2016-07-12 17:08:36,80786,35.0,201607,2016,7,20162,2
2019-03-27 07:33:30,80786,58.85,201903,2019,3,20193,3
2014-08-30 21:47:05,80786,53.0,201408,2014,8,20146,6
2014-09-01 10:06:16,80786,53.0,201409,2014,9,20141,1
2019-04-20 18:24:48,80793,32.0,201904,2019,4,20196,6
2016-08-03 15:47:47,80793,27.0,201608,2016,8,20163,3
2018-09-21 18:03:31,80793,0.0,201809,2018,9,20185,5
2018-09-29 17:46:21,80793,30.5,201809,2018,9,20186,6
2019-04-01 13:39:43,80798,32.0,201904,2019,4,20191,1
2015-12-27 14:18:43,80805,53.0,201512,2015,12,20150,0
2018-11-23 12:16:55,80818,58.85,201811,2018,11,20185,5
2019-01-22 09:35:56,80818,58.85,201901,2019,1,20192,2
2016-10-04 13:03:53,80818,53.0,201610,2016,10,20162,2
2019-10-16 21:46:13,80823,79.85,201910,2019,10,20193,3
2018-12-02 09:00:02,80823,58.85,201812,2018,12,20180,0
2018-12-11 06:48:01,80823,58.85,201812,2018,12,20182,2
2019-07-30 14:38:38,80823,58.85,201907,2019,7,20192,2
2019-05-15 14:59:04,80823,58.85,201905,2019,5,20193,3
2014-11-14 06:58:44,80846,26.0,201411,2014,11,20145,5
2019-04-14 10:22:38,80869,58.85,201904,2019,4,20190,0
2015-06-22 13:42:38,80869,53.0,201506,2015,6,20151,1
2017-04-25 14:39:10,80893,53.0,201704,2017,4,20172,2
2019-07-07 08:01:51,80893,58.85,201907,2019,7,20190,0
2016-07-18 09:51:22,80893,53.0,201607,2016,7,20161,1
2016-02-17 09:47:42,80893,35.0,201602,2016,2,20163,3
2016-02-05 14:46:28,80893,53.0,201602,2016,2,20165,5
2017-04-24 09:27:44,80893,53.0,201704,2017,4,20171,1
2019-06-05 09:07:32,80893,32.5,201906,2019,6,20193,3
2014-12-31 11:25:39,80893,53.0,201412,2014,12,20143,3
2015-02-09 14:12:05,80893,0.0,201502,2015,2,20151,1
2016-01-22 16:14:57,80893,53.0,201601,2016,1,20165,5
2015-09-18 09:03:39,80895,38.0,201509,2015,9,20155,5
2018-08-27 11:17:40,80913,0.0,201808,2018,8,20181,1
2015-03-15 10:54:21,80915,29.0,201503,2015,3,20150,0
2015-03-27 06:27:56,80915,26.0,201503,2015,3,20155,5
2016-09-02 12:48:16,80915,53.0,201609,2016,9,20165,5
2016-11-01 08:51:18,80915,32.0,201611,2016,11,20162,2
2018-11-12 08:40:29,80955,58.85,201811,2018,11,20181,1
2015-04-04 08:46:04,80955,53.0,201504,2015,4,20156,6
2015-04-05 12:19:19,80955,53.0,201504,2015,4,20150,0
2017-02-22 12:18:42,80955,53.0,201702,2017,2,20173,3
2019-01-16 13:25:59,80963,58.85,201901,2019,1,20193,3
2014-07-13 11:20:38,80963,32.0,201407,2014,7,20140,0
2016-05-17 09:41:38,80967,65.0,201605,2016,5,20162,2
2014-08-18 14:10:19,80967,30.0,201408,2014,8,20141,1
2014-11-28 15:32:25,80967,0.0,201411,2014,11,20145,5
2019-10-09 17:51:49,80967,58.85,201910,2019,10,20193,3
2019-07-22 11:55:01,80967,33.0,201907,2019,7,20191,1
2017-01-20 19:08:32,80967,0.0,201701,2017,1,20175,5
2019-05-05 20:19:48,80967,58.85,201905,2019,5,20190,0
2015-06-17 19:43:40,80967,30.0,201506,2015,6,20153,3
2016-02-18 09:00:53,80967,30.0,201602,2016,2,20164,4
2016-01-18 11:32:17,80967,53.0,201601,2016,1,20161,1
2016-03-21 14:51:16,80967,53.0,201603,2016,3,20161,1
2014-07-07 08:18:39,80976,53.0,201407,2014,7,20141,1
2015-01-08 13:46:17,81039,53.0,201501,2015,1,20154,4
2016-04-28 13:30:41,81039,53.0,201604,2016,4,20164,4
2016-04-05 17:05:23,81117,53.0,201604,2016,4,20162,2
2018-10-03 10:59:45,81117,58.85,201810,2018,10,20183,3
2015-12-04 15:25:14,81117,27.0,201512,2015,12,20155,5
2016-01-12 14:31:18,81117,53.0,201601,2016,1,20162,2
2015-04-24 13:30:02,81117,53.0,201504,2015,4,20155,5
2014-10-13 12:47:40,81126,53.0,201410,2014,10,20141,1
2016-07-30 18:42:47,81126,53.0,201607,2016,7,20166,6
2014-07-05 15:09:18,81144,53.0,201407,2014,7,20146,6
2015-02-11 19:25:25,81144,53.0,201502,2015,2,20153,3
2016-01-17 17:59:47,81144,53.0,201601,2016,1,20160,0
2016-06-12 06:12:31,81144,58.0,201606,2016,6,20160,0
2016-10-27 21:14:26,81144,53.0,201610,2016,10,20164,4
2019-09-28 13:58:33,81148,32.5,201909,2019,9,20196,6
2019-06-07 14:55:34,81148,32.5,201906,2019,6,20195,5
2018-09-15 11:02:59,81148,58.85,201809,2018,9,20186,6
2019-06-08 17:50:47,81175,16.25,201906,2019,6,20196,6
2019-07-08 17:43:59,81175,34.0,201907,2019,7,20191,1
2014-09-04 14:36:36,81222,53.0,201409,2014,9,20144,4
2014-10-19 10:31:15,81222,53.0,201410,2014,10,20140,0
2016-04-11 17:04:08,81222,30.0,201604,2016,4,20161,1
2016-01-18 18:01:48,81222,53.0,201601,2016,1,20161,1
2016-03-03 13:40:45,81222,30.0,201603,2016,3,20164,4
2016-08-01 10:58:22,81222,53.0,201608,2016,8,20161,1
2015-06-13 13:57:59,81222,53.0,201506,2015,6,20156,6
2019-01-24 13:41:07,81262,58.85,201901,2019,1,20194,4
2019-08-22 15:03:51,81262,58.85,201908,2019,8,20194,4
2014-09-22 10:22:26,81262,53.0,201409,2014,9,20141,1
2014-11-03 10:31:21,81262,53.0,201411,2014,11,20141,1
2016-01-28 08:41:52,81267,53.0,201601,2016,1,20164,4
2015-04-15 15:27:20,81267,53.0,201504,2015,4,20153,3
2014-10-06 09:33:40,81350,53.0,201410,2014,10,20141,1
2015-05-30 16:40:54,81391,27.0,201505,2015,5,20156,6
2015-10-19 09:32:18,81391,28.0,201510,2015,10,20151,1
2018-10-15 09:27:17,81391,30.5,201810,2018,10,20181,1
2018-08-30 11:10:50,81391,0.0,201808,2018,8,20184,4
2016-04-28 07:57:01,81391,28.0,201604,2016,4,20164,4
2016-02-04 23:11:09,81391,28.0,201602,2016,2,20164,4
2016-02-26 16:18:14,81474,0.0,201602,2016,2,20165,5
2019-10-12 10:31:53,81500,58.85,201910,2019,10,20196,6
2015-01-17 11:07:23,81500,51.0,201501,2015,1,20156,6
2015-06-12 12:52:19,81500,54.0,201506,2015,6,20155,5
2015-11-19 13:11:22,81500,53.0,201511,2015,11,20154,4
2016-11-21 12:40:35,81500,74.0,201611,2016,11,20161,1
2019-09-21 07:53:10,81500,58.85,201909,2019,9,20196,6
2017-04-19 09:20:51,81500,65.0,201704,2017,4,20173,3
2019-07-18 13:36:11,81500,70.85,201907,2019,7,20194,4
2019-03-18 19:36:31,81500,79.85,201903,2019,3,20191,1
2019-03-28 20:55:54,81500,67.85,201903,2019,3,20194,4
2015-02-08 18:10:20,81500,30.0,201502,2015,2,20150,0
2018-09-04 10:33:36,81500,30.5,201809,2018,9,20182,2
2014-08-01 14:52:38,81500,62.0,201408,2014,8,20145,5
2016-07-02 09:26:53,81500,53.0,201607,2016,7,20166,6
2016-11-26 10:05:21,81500,26.0,201611,2016,11,20166,6
2014-12-19 23:57:47,81500,53.0,201412,2014,12,20145,5
2017-01-14 15:52:13,81500,32.5,201701,2017,1,20176,6
2019-05-24 17:29:15,81522,32.5,201905,2019,5,20195,5
2015-01-07 09:24:02,81522,29.0,201501,2015,1,20153,3
2015-05-19 11:06:38,81522,29.0,201505,2015,5,20152,2
2015-09-14 14:43:24,81522,58.0,201509,2015,9,20151,1
2015-12-13 08:16:21,81522,29.0,201512,2015,12,20150,0
2016-05-13 12:24:32,81522,29.0,201605,2016,5,20165,5
2017-03-16 13:56:11,81558,53.0,201703,2017,3,20174,4
2014-09-10 12:46:45,81558,53.0,201409,2014,9,20143,3
2014-10-29 09:09:45,81558,53.0,201410,2014,10,20143,3
2015-04-18 20:36:26,81558,53.0,201504,2015,4,20156,6
2019-08-10 17:13:43,81573,30.63,201908,2019,8,20196,6
2014-08-12 10:23:52,81573,0.0,201408,2014,8,20142,2
2014-09-06 17:07:56,81573,29.0,201409,2014,9,20146,6
2015-11-18 15:38:49,81573,62.0,201511,2015,11,20153,3
2015-04-13 10:19:46,81593,27.0,201504,2015,4,20151,1
2017-02-24 14:09:03,81593,46.0,201702,2017,2,20175,5
2018-10-05 12:31:03,81598,58.85,201810,2018,10,20185,5
2019-08-29 14:40:53,81629,58.85,201908,2019,8,20194,4
2014-06-11 14:48:47,81629,53.0,201406,2014,6,20143,3
2014-10-05 11:09:05,81629,53.0,201410,2014,10,20140,0
2015-10-27 14:04:45,81629,53.0,201510,2015,10,20152,2
2019-09-11 16:25:29,81658,0.0,201909,2019,9,20193,3
2016-05-27 12:50:00,81663,0.0,201605,2016,5,20165,5
2015-04-15 05:38:30,81663,0.0,201504,2015,4,20153,3
2019-01-07 11:11:43,81691,58.85,201901,2019,1,20191,1
2019-02-26 11:31:11,81691,58.85,201902,2019,2,20192,2
2014-08-19 08:38:47,81691,53.0,201408,2014,8,20142,2
2017-04-11 09:04:50,81691,53.0,201704,2017,4,20172,2
2017-04-27 08:54:49,81802,0.0,201704,2017,4,20174,4
2019-07-16 19:55:08,81845,58.85,201907,2019,7,20192,2
2016-10-06 16:25:45,81845,53.0,201610,2016,10,20164,4
2016-09-26 20:00:22,81845,53.0,201609,2016,9,20161,1
2016-12-23 12:52:01,81863,110.0,201612,2016,12,20165,5
2014-08-19 10:51:44,81863,54.0,201408,2014,8,20142,2
2014-09-06 15:39:19,81863,44.0,201409,2014,9,20146,6
2016-09-17 11:29:16,81863,0.0,201609,2016,9,20166,6
2016-09-23 09:39:12,81863,35.0,201609,2016,9,20165,5
2016-10-16 08:17:07,81863,314.0,201610,2016,10,20160,0
2015-10-05 14:59:13,81863,80.0,201510,2015,10,20151,1
2015-10-05 19:46:46,81863,30.0,201510,2015,10,20151,1
2015-10-12 20:44:59,81863,215.0,201510,2015,10,20151,1
2015-10-21 16:12:38,81863,35.0,201510,2015,10,20153,3
2014-06-12 15:35:01,81873,30.0,201406,2014,6,20144,4
2015-10-31 13:13:23,81878,53.0,201510,2015,10,20156,6
2016-04-04 14:57:47,81878,30.0,201604,2016,4,20161,1
2019-08-21 11:02:49,81894,58.85,201908,2019,8,20193,3
2019-08-19 12:39:32,81894,0.0,201908,2019,8,20191,1
2019-05-21 09:44:11,81894,58.85,201905,2019,5,20192,2
2019-05-31 10:36:05,81894,29.43,201905,2019,5,20195,5
2016-11-06 11:56:20,81894,0.0,201611,2016,11,20160,0
2017-01-24 20:54:36,81894,26.5,201701,2017,1,20172,2
2018-12-25 19:37:56,81909,33.0,201812,2018,12,20182,2
2015-02-24 10:34:00,81909,0.0,201502,2015,2,20152,2
2015-02-10 11:30:17,82059,53.0,201502,2015,2,20152,2
2016-01-06 11:13:09,82059,53.0,201601,2016,1,20163,3
2016-10-10 12:55:57,82076,32.0,201610,2016,10,20161,1
2015-03-08 13:31:55,82076,29.0,201503,2015,3,20150,0
2016-07-16 15:56:19,82076,26.0,201607,2016,7,20166,6
2016-10-09 10:08:01,82076,32.0,201610,2016,10,20160,0
2019-08-19 11:13:52,82112,32.5,201908,2019,8,20191,1
2016-05-04 09:33:06,82112,29.0,201605,2016,5,20163,3
2015-01-09 11:24:00,82112,29.0,201501,2015,1,20155,5
2016-08-24 15:12:22,82112,53.0,201608,2016,8,20163,3
2017-04-24 07:51:33,82146,35.5,201704,2017,4,20171,1
2016-06-18 15:35:37,82146,33.0,201606,2016,6,20166,6
2014-06-26 09:41:11,82146,33.0,201406,2014,6,20144,4
2015-03-03 08:21:58,82146,33.0,201503,2015,3,20152,2
2016-10-12 12:01:54,82146,35.0,201610,2016,10,20163,3
2016-03-19 16:23:51,82146,53.0,201603,2016,3,20166,6
